,Datum,Temperatur,Windgeschwindigkeit,bewoelkung_time,wettercode_knn,temp_category,wettercode_agg,Umsatz,KielerWoche,Warengruppe,Wochentag,is_holiday,id
9096,2018-03-20,4.2125,17,0,5,low,2,226.916512446396,0.0,5.0,1.0,0.0,1803205.0
9097,2018-03-21,4.7,13,7,22,low,2,120.262742064374,0.0,1.0,2.0,0.0,1803211.0
9098,2018-03-21,4.7,13,7,22,low,2,264.897919889193,0.0,2.0,2.0,0.0,1803212.0
9099,2018-03-21,4.7,13,7,22,low,2,120.866245259918,0.0,3.0,2.0,0.0,1803213.0
9100,2018-03-21,4.7,13,7,22,low,2,83.9100040755261,0.0,4.0,2.0,0.0,1803214.0
9101,2018-03-21,4.7,13,7,22,low,2,242.602189044112,0.0,5.0,2.0,0.0,1803215.0
9102,2018-03-22,5.7625,11,8,61,medium,3,140.605808619442,0.0,1.0,3.0,0.0,1803221.0
9103,2018-03-22,5.7625,11,8,61,medium,3,286.146708215532,0.0,2.0,3.0,0.0,1803222.0
9104,2018-03-22,5.7625,11,8,61,medium,3,81.2345737319614,0.0,3.0,3.0,0.0,1803223.0
9105,2018-03-22,5.7625,11,8,61,medium,3,86.4838236394023,0.0,4.0,3.0,0.0,1803224.0
9106,2018-03-22,5.7625,11,8,61,medium,3,215.868776994947,0.0,5.0,3.0,0.0,1803225.0
9107,2018-03-23,4.425,5,8,22,low,2,135.226761513192,0.0,1.0,4.0,0.0,1803231.0
9108,2018-03-23,4.425,5,8,22,low,2,251.990645856418,0.0,2.0,4.0,0.0,1803232.0
9109,2018-03-23,4.425,5,8,22,low,2,98.8346334805017,0.0,3.0,4.0,0.0,1803233.0
9110,2018-03-23,4.425,5,8,22,low,2,69.788941651605,0.0,4.0,4.0,0.0,1803234.0
9111,2018-03-23,4.425,5,8,22,low,2,230.196960739213,0.0,5.0,4.0,0.0,1803235.0
9112,2018-03-24,7.125,4,7,5,medium,2,175.533882075808,0.0,1.0,5.0,0.0,1803241.0
9113,2018-03-24,7.125,4,7,5,medium,2,361.417262752534,0.0,2.0,5.0,0.0,1803242.0
9114,2018-03-24,7.125,4,7,5,medium,2,154.110947275411,0.0,3.0,5.0,0.0,1803243.0
9115,2018-03-24,7.125,4,7,5,medium,2,84.0343116968659,0.0,4.0,5.0,0.0,1803244.0
9116,2018-03-24,7.125,4,7,5,medium,2,201.490019493749,0.0,5.0,5.0,0.0,1803245.0
9117,2018-03-25,7.625,6,7,0,medium,1,72.1396206051801,0.0,1.0,6.0,0.0,1803251.0
9118,2018-03-25,7.625,6,7,0,medium,1,465.691877805272,0.0,2.0,6.0,0.0,1803252.0
9119,2018-03-25,7.625,6,7,0,medium,1,208.866499162987,0.0,3.0,6.0,0.0,1803253.0
9120,2018-03-25,7.625,6,7,0,medium,1,85.7336191118162,0.0,4.0,6.0,0.0,1803254.0
9121,2018-03-25,7.625,6,7,0,medium,1,231.915629885485,0.0,5.0,6.0,0.0,1803255.0
9122,2018-03-26,5.0375,8,7,61,low,3,148.365363810161,0.0,1.0,0.0,0.0,1803261.0
9123,2018-03-26,5.0375,8,7,61,low,3,248.389926934171,0.0,2.0,0.0,0.0,1803262.0
9124,2018-03-26,5.0375,8,7,61,low,3,113.584723945565,0.0,3.0,0.0,0.0,1803263.0
9125,2018-03-26,5.0375,8,7,61,low,3,92.1446653918573,0.0,4.0,0.0,0.0,1803264.0
9126,2018-03-26,5.0375,8,7,61,low,3,242.926355752525,0.0,5.0,0.0,0.0,1803265.0
9127,2018-03-27,5.325,9,7,10,medium,2,156.722306258184,0.0,1.0,1.0,0.0,1803271.0
9128,2018-03-27,5.325,9,7,10,medium,2,319.986633093005,0.0,2.0,1.0,0.0,1803272.0
9129,2018-03-27,5.325,9,7,10,medium,2,134.758232554012,0.0,3.0,1.0,0.0,1803273.0
9130,2018-03-27,5.325,9,7,10,medium,2,112.154795801317,0.0,4.0,1.0,0.0,1803274.0
9131,2018-03-27,5.325,9,7,10,medium,2,282.924196587538,0.0,5.0,1.0,0.0,1803275.0
9132,2018-03-28,3.725,14,7,61,low,3,136.183415192499,0.0,1.0,2.0,0.0,1803281.0
9133,2018-03-28,3.725,14,7,61,low,3,320.429111502574,0.0,2.0,2.0,0.0,1803282.0
9134,2018-03-28,3.725,14,7,61,low,3,142.200717815043,0.0,3.0,2.0,0.0,1803283.0
9135,2018-03-28,3.725,14,7,61,low,3,95.4414203350383,0.0,4.0,2.0,0.0,1803284.0
9136,2018-03-28,3.725,14,7,61,low,3,283.799868237831,0.0,5.0,2.0,0.0,1803285.0
9137,2018-03-29,0.9,8,7,71,low,5,369.627890205243,0.0,1.0,3.0,0.0,1803291.0
9138,2018-03-29,0.9,8,7,71,low,5,405.947276337579,0.0,2.0,3.0,0.0,1803292.0
9139,2018-03-29,0.9,8,7,71,low,5,266.201304515727,0.0,3.0,3.0,0.0,1803293.0
9140,2018-03-29,0.9,8,7,71,low,5,80.8223522620618,0.0,4.0,3.0,0.0,1803294.0
9141,2018-03-29,0.9,8,7,71,low,5,330.612859203759,0.0,5.0,3.0,0.0,1803295.0
9143,2018-03-31,2.225,17,7,47,low,2,416.788764354814,0.0,1.0,5.0,0.0,1803311.0
9144,2018-03-31,2.225,17,7,47,low,2,558.629402301118,0.0,2.0,5.0,0.0,1803312.0
9145,2018-03-31,2.225,17,7,47,low,2,320.93474056584,0.0,3.0,5.0,0.0,1803313.0
9146,2018-03-31,2.225,17,7,47,low,2,85.3647858513557,0.0,4.0,5.0,0.0,1803314.0
9147,2018-03-31,2.225,17,7,47,low,2,270.269527122251,0.0,5.0,5.0,0.0,1803315.0
9148,2018-04-01,2.525,9,6,71,low,5,68.2964647517978,0.0,1.0,6.0,0.0,1804011.0
9149,2018-04-01,2.525,9,6,71,low,5,565.619466834902,0.0,2.0,6.0,0.0,1804012.0
9150,2018-04-01,2.525,9,6,71,low,5,197.338187512788,0.0,3.0,6.0,0.0,1804013.0
9151,2018-04-01,2.525,9,6,71,low,5,97.0547486434187,0.0,4.0,6.0,0.0,1804014.0
9152,2018-04-01,2.525,9,6,71,low,5,263.582763455614,0.0,5.0,6.0,0.0,1804015.0
9153,2018-04-02,6.1,8,5,5,low,2,43.200364814703,0.0,1.0,0.0,1.0,1804021.0
9154,2018-04-02,6.1,8,5,5,low,2,478.260628613686,0.0,2.0,0.0,1.0,1804022.0
9155,2018-04-02,6.1,8,5,5,low,2,177.680679602538,0.0,3.0,0.0,1.0,1804023.0
9156,2018-04-02,6.1,8,5,5,low,2,100.34599611598,0.0,4.0,0.0,1.0,1804024.0
9157,2018-04-02,6.1,8,5,5,low,2,270.977679806865,0.0,5.0,0.0,1.0,1804025.0
9158,2018-04-03,11.775,9,7,61,medium,3,135.724585456051,0.0,1.0,1.0,0.0,1804031.0
9159,2018-04-03,11.775,9,7,61,medium,3,312.042414825353,0.0,2.0,1.0,0.0,1804032.0
9160,2018-04-03,11.775,9,7,61,medium,3,134.195889670285,0.0,3.0,1.0,0.0,1804033.0
9161,2018-04-03,11.775,9,7,61,medium,3,56.2206582497111,0.0,4.0,1.0,0.0,1804034.0
9162,2018-04-03,11.775,9,7,61,medium,3,236.545418753633,0.0,5.0,1.0,0.0,1804035.0
9163,2018-04-04,13.2125,9,4,61,medium,3,115.932994804965,0.0,1.0,2.0,0.0,1804041.0
9164,2018-04-04,13.2125,9,4,61,medium,3,318.450089970881,0.0,2.0,2.0,0.0,1804042.0
9165,2018-04-04,13.2125,9,4,61,medium,3,149.720896578779,0.0,3.0,2.0,0.0,1804043.0
9166,2018-04-04,13.2125,9,4,61,medium,3,71.3942240197333,0.0,4.0,2.0,0.0,1804044.0
9167,2018-04-04,13.2125,9,4,61,medium,3,215.959999638322,0.0,5.0,2.0,0.0,1804045.0
9168,2018-04-05,8.6625,19,7,61,medium,3,97.8634527844016,0.0,1.0,3.0,0.0,1804051.0
9169,2018-04-05,8.6625,19,7,61,medium,3,315.005855981421,0.0,2.0,3.0,0.0,1804052.0
9170,2018-04-05,8.6625,19,7,61,medium,3,130.1869039827,0.0,3.0,3.0,0.0,1804053.0
9171,2018-04-05,8.6625,19,7,61,medium,3,116.061737135078,0.0,4.0,3.0,0.0,1804054.0
9172,2018-04-05,8.6625,19,7,61,medium,3,217.819515040088,0.0,5.0,3.0,0.0,1804055.0
9173,2018-04-06,9.9875,10,1,5,medium,2,118.206081571449,0.0,1.0,4.0,0.0,1804061.0
9174,2018-04-06,9.9875,10,1,5,medium,2,312.39812192018,0.0,2.0,4.0,0.0,1804062.0
9175,2018-04-06,9.9875,10,1,5,medium,2,89.1787904729072,0.0,3.0,4.0,0.0,1804063.0
9176,2018-04-06,9.9875,10,1,5,medium,2,76.3658031199746,0.0,4.0,4.0,0.0,1804064.0
9177,2018-04-06,9.9875,10,1,5,medium,2,248.785256269089,0.0,5.0,4.0,0.0,1804065.0
9178,2018-04-07,14.75,9,0,5,medium,2,145.347521013483,0.0,1.0,5.0,0.0,1804071.0
9179,2018-04-07,14.75,9,0,5,medium,2,383.944589381035,0.0,2.0,5.0,0.0,1804072.0
9180,2018-04-07,14.75,9,0,5,medium,2,159.814274148038,0.0,3.0,5.0,0.0,1804073.0
9181,2018-04-07,14.75,9,0,5,medium,2,67.2360702223367,0.0,4.0,5.0,0.0,1804074.0
9182,2018-04-07,14.75,9,0,5,medium,2,222.520615126852,0.0,5.0,5.0,0.0,1804075.0
9183,2018-04-08,20.5,5,0,5,high,2,70.9108032083961,0.0,1.0,6.0,0.0,1804081.0
9184,2018-04-08,20.5,5,0,5,high,2,415.820715662082,0.0,2.0,6.0,0.0,1804082.0
9185,2018-04-08,20.5,5,0,5,high,2,168.643369475226,0.0,3.0,6.0,0.0,1804083.0
9186,2018-04-08,20.5,5,0,5,high,2,104.245605098994,0.0,4.0,6.0,0.0,1804084.0
9187,2018-04-08,20.5,5,0,5,high,2,267.882276884597,0.0,5.0,6.0,0.0,1804085.0
9188,2018-04-09,15.3125,9,5,5,high,2,100.975591763884,0.0,1.0,0.0,0.0,1804091.0
9189,2018-04-09,15.3125,9,5,5,high,2,249.686623696506,0.0,2.0,0.0,0.0,1804092.0
9190,2018-04-09,15.3125,9,5,5,high,2,125.791596759514,0.0,3.0,0.0,0.0,1804093.0
9191,2018-04-09,15.3125,9,5,5,high,2,78.1382370856774,0.0,4.0,0.0,0.0,1804094.0
9192,2018-04-09,15.3125,9,5,5,high,2,153.657833070877,0.0,5.0,0.0,0.0,1804095.0
9193,2018-04-10,5.1625,21,8,10,low,2,116.487322952139,0.0,1.0,1.0,0.0,1804101.0
9194,2018-04-10,5.1625,21,8,10,low,2,260.819089537144,0.0,2.0,1.0,0.0,1804102.0
9195,2018-04-10,5.1625,21,8,10,low,2,84.0497181533496,0.0,3.0,1.0,0.0,1804103.0
9196,2018-04-10,5.1625,21,8,10,low,2,73.1091348853163,0.0,4.0,1.0,0.0,1804104.0
9197,2018-04-10,5.1625,21,8,10,low,2,203.766868959048,0.0,5.0,1.0,0.0,1804105.0
9198,2018-04-11,4.7125,22,8,39,low,2,82.0268234172204,0.0,1.0,2.0,0.0,1804111.0
9199,2018-04-11,4.7125,22,8,39,low,2,265.209949346623,0.0,2.0,2.0,0.0,1804112.0
9200,2018-04-11,4.7125,22,8,39,low,2,68.0245101155979,0.0,3.0,2.0,0.0,1804113.0
9201,2018-04-11,4.7125,22,8,39,low,2,82.3162867708556,0.0,4.0,2.0,0.0,1804114.0
9202,2018-04-11,4.7125,22,8,39,low,2,171.056870421619,0.0,5.0,2.0,0.0,1804115.0
9203,2018-04-12,7.975,19,5,5,medium,2,136.188054778093,0.0,1.0,3.0,0.0,1804121.0
9204,2018-04-12,7.975,19,5,5,medium,2,264.416254452541,0.0,2.0,3.0,0.0,1804122.0
9205,2018-04-12,7.975,19,5,5,medium,2,116.462621342462,0.0,3.0,3.0,0.0,1804123.0
9206,2018-04-12,7.975,19,5,5,medium,2,73.6791972698499,0.0,4.0,3.0,0.0,1804124.0
9207,2018-04-12,7.975,19,5,5,medium,2,223.249442642863,0.0,5.0,3.0,0.0,1804125.0
9208,2018-04-13,8.7125,15,6,61,medium,3,91.9470794074567,0.0,1.0,4.0,0.0,1804131.0
9209,2018-04-13,8.7125,15,6,61,medium,3,294.37042763429,0.0,2.0,4.0,0.0,1804132.0
9210,2018-04-13,8.7125,15,6,61,medium,3,116.896382935008,0.0,3.0,4.0,0.0,1804133.0
9211,2018-04-13,8.7125,15,6,61,medium,3,80.1637568854653,0.0,4.0,4.0,0.0,1804134.0
9212,2018-04-13,8.7125,15,6,61,medium,3,198.043150591306,0.0,5.0,4.0,0.0,1804135.0
9213,2018-04-14,7.675,10,8,61,medium,3,166.908303338313,0.0,1.0,5.0,0.0,1804141.0
9214,2018-04-14,7.675,10,8,61,medium,3,394.455565705861,0.0,2.0,5.0,0.0,1804142.0
9215,2018-04-14,7.675,10,8,61,medium,3,161.090096394738,0.0,3.0,5.0,0.0,1804143.0
9216,2018-04-14,7.675,10,8,61,medium,3,102.451367723374,0.0,4.0,5.0,0.0,1804144.0
9217,2018-04-14,7.675,10,8,61,medium,3,263.225763727737,0.0,5.0,5.0,0.0,1804145.0
9218,2018-04-15,9.5375,7,8,61,medium,3,94.7804910054962,0.0,1.0,6.0,0.0,1804151.0
9219,2018-04-15,9.5375,7,8,61,medium,3,378.03239167251,0.0,2.0,6.0,0.0,1804152.0
9220,2018-04-15,9.5375,7,8,61,medium,3,186.885741611071,0.0,3.0,6.0,0.0,1804153.0
9221,2018-04-15,9.5375,7,8,61,medium,3,82.5239002813353,0.0,4.0,6.0,0.0,1804154.0
9222,2018-04-15,9.5375,7,8,61,medium,3,235.556437070098,0.0,5.0,6.0,0.0,1804155.0
9223,2018-04-16,13.875,8,2,63,high,3,120.530309652016,0.0,1.0,0.0,0.0,1804161.0
9224,2018-04-16,13.875,8,2,63,high,3,251.86150880934,0.0,2.0,0.0,0.0,1804162.0
9225,2018-04-16,13.875,8,2,63,high,3,105.949717840042,0.0,3.0,0.0,0.0,1804163.0
9226,2018-04-16,13.875,8,2,63,high,3,78.0809616386278,0.0,4.0,0.0,0.0,1804164.0
9227,2018-04-16,13.875,8,2,63,high,3,213.050037060665,0.0,5.0,0.0,0.0,1804165.0
9228,2018-04-17,15.25,11,0,0,high,1,101.387635071749,0.0,1.0,1.0,0.0,1804171.0
9229,2018-04-17,15.25,11,0,0,high,1,252.852741125448,0.0,2.0,1.0,0.0,1804172.0
9230,2018-04-17,15.25,11,0,0,high,1,86.2289874951019,0.0,3.0,1.0,0.0,1804173.0
9231,2018-04-17,15.25,11,0,0,high,1,81.6569740976316,0.0,4.0,1.0,0.0,1804174.0
9232,2018-04-17,15.25,11,0,0,high,1,202.378883868381,0.0,5.0,1.0,0.0,1804175.0
9233,2018-04-18,20.35,11,1,0,high,1,93.6448450690126,0.0,1.0,2.0,0.0,1804181.0
9234,2018-04-18,20.35,11,1,0,high,1,232.140071311389,0.0,2.0,2.0,0.0,1804182.0
9235,2018-04-18,20.35,11,1,0,high,1,107.558608889038,0.0,3.0,2.0,0.0,1804183.0
9236,2018-04-18,20.35,11,1,0,high,1,50.2291843439468,0.0,4.0,2.0,0.0,1804184.0
9237,2018-04-18,20.35,11,1,0,high,1,200.090727495338,0.0,5.0,2.0,0.0,1804185.0
9238,2018-04-19,23.1125,5,0,0,high,1,109.1997780181,0.0,1.0,3.0,0.0,1804191.0
9239,2018-04-19,23.1125,5,0,0,high,1,257.136685047883,0.0,2.0,3.0,0.0,1804192.0
9240,2018-04-19,23.1125,5,0,0,high,1,103.383705990961,0.0,3.0,3.0,0.0,1804193.0
9241,2018-04-19,23.1125,5,0,0,high,1,81.3062483274968,0.0,4.0,3.0,0.0,1804194.0
9242,2018-04-19,23.1125,5,0,0,high,1,140.220852536364,0.0,5.0,3.0,0.0,1804195.0
9243,2018-04-20,24.375,13,0,0,high,1,89.8024722034331,0.0,1.0,4.0,0.0,1804201.0
9244,2018-04-20,24.375,13,0,0,high,1,284.556075116244,0.0,2.0,4.0,0.0,1804202.0
9245,2018-04-20,24.375,13,0,0,high,1,106.920285015064,0.0,3.0,4.0,0.0,1804203.0
9246,2018-04-20,24.375,13,0,0,high,1,57.9976096157903,0.0,4.0,4.0,0.0,1804204.0
9247,2018-04-20,24.375,13,0,0,high,1,182.180586581755,0.0,5.0,4.0,0.0,1804205.0
9248,2018-04-21,15.6625,10,1,5,medium,2,144.90805943254,0.0,1.0,5.0,0.0,1804211.0
9249,2018-04-21,15.6625,10,1,5,medium,2,408.921130435705,0.0,2.0,5.0,0.0,1804212.0
9250,2018-04-21,15.6625,10,1,5,medium,2,176.417147453327,0.0,3.0,5.0,0.0,1804213.0
9251,2018-04-21,15.6625,10,1,5,medium,2,86.0834321468145,0.0,4.0,5.0,0.0,1804214.0
9252,2018-04-21,15.6625,10,1,5,medium,2,298.808866402928,0.0,5.0,5.0,0.0,1804215.0
9253,2018-04-22,14.525,11,1,5,medium,2,68.3301534203764,0.0,1.0,6.0,0.0,1804221.0
9254,2018-04-22,14.525,11,1,5,medium,2,415.886839438665,0.0,2.0,6.0,0.0,1804222.0
9255,2018-04-22,14.525,11,1,5,medium,2,199.765079950102,0.0,3.0,6.0,0.0,1804223.0
9256,2018-04-22,14.525,11,1,5,medium,2,99.4218470990722,0.0,4.0,6.0,0.0,1804224.0
9257,2018-04-22,14.525,11,1,5,medium,2,245.414177438254,0.0,5.0,6.0,0.0,1804225.0
9258,2018-04-23,14.4,18,4,5,high,2,89.8268678476001,0.0,1.0,0.0,0.0,1804231.0
9259,2018-04-23,14.4,18,4,5,high,2,242.796752484443,0.0,2.0,0.0,0.0,1804232.0
9260,2018-04-23,14.4,18,4,5,high,2,101.819986447604,0.0,3.0,0.0,0.0,1804233.0
9261,2018-04-23,14.4,18,4,5,high,2,77.4251237644108,0.0,4.0,0.0,0.0,1804234.0
9262,2018-04-23,14.4,18,4,5,high,2,177.841349200267,0.0,5.0,0.0,0.0,1804235.0
9263,2018-04-24,12.0875,21,5,61,medium,3,97.0271023646392,0.0,1.0,1.0,0.0,1804241.0
9264,2018-04-24,12.0875,21,5,61,medium,3,227.77136388796,0.0,2.0,1.0,0.0,1804242.0
9265,2018-04-24,12.0875,21,5,61,medium,3,85.091875213209,0.0,3.0,1.0,0.0,1804243.0
9266,2018-04-24,12.0875,21,5,61,medium,3,61.4083901285691,0.0,4.0,1.0,0.0,1804244.0
9267,2018-04-24,12.0875,21,5,61,medium,3,175.701807663398,0.0,5.0,1.0,0.0,1804245.0
9268,2018-04-25,9.25,13,7,61,medium,3,68.0325664897455,0.0,1.0,2.0,0.0,1804251.0
9269,2018-04-25,9.25,13,7,61,medium,3,226.475975087735,0.0,2.0,2.0,0.0,1804252.0
9270,2018-04-25,9.25,13,7,61,medium,3,93.3246428158012,0.0,3.0,2.0,0.0,1804253.0
9271,2018-04-25,9.25,13,7,61,medium,3,96.4352584158038,0.0,4.0,2.0,0.0,1804254.0
9272,2018-04-25,9.25,13,7,61,medium,3,234.758451361668,0.0,5.0,2.0,0.0,1804255.0
9273,2018-04-26,11.0875,18,6,61,medium,3,132.024346180966,0.0,1.0,3.0,0.0,1804261.0
9274,2018-04-26,11.0875,18,6,61,medium,3,250.827444514035,0.0,2.0,3.0,0.0,1804262.0
9275,2018-04-26,11.0875,18,6,61,medium,3,122.068213454324,0.0,3.0,3.0,0.0,1804263.0
9276,2018-04-26,11.0875,18,6,61,medium,3,80.7793766515759,0.0,4.0,3.0,0.0,1804264.0
9277,2018-04-26,11.0875,18,6,61,medium,3,240.164133625422,0.0,5.0,3.0,0.0,1804265.0
9278,2018-04-27,13.0875,8,5,0,medium,1,64.0736168057245,0.0,1.0,4.0,0.0,1804271.0
9279,2018-04-27,13.0875,8,5,0,medium,1,274.430260100151,0.0,2.0,4.0,0.0,1804272.0
9280,2018-04-27,13.0875,8,5,0,medium,1,112.291104909384,0.0,3.0,4.0,0.0,1804273.0
9281,2018-04-27,13.0875,8,5,0,medium,1,55.0771828740384,0.0,4.0,4.0,0.0,1804274.0
9282,2018-04-27,13.0875,8,5,0,medium,1,217.325667179962,0.0,5.0,4.0,0.0,1804275.0
9283,2018-04-28,14.65,8,7,61,high,3,145.377113487886,0.0,1.0,5.0,0.0,1804281.0
9284,2018-04-28,14.65,8,7,61,high,3,380.254223726818,0.0,2.0,5.0,0.0,1804282.0
9285,2018-04-28,14.65,8,7,61,high,3,137.327350130029,0.0,3.0,5.0,0.0,1804283.0
9286,2018-04-28,14.65,8,7,61,high,3,81.8710121370348,0.0,4.0,5.0,0.0,1804284.0
9287,2018-04-28,14.65,8,7,61,high,3,245.17884644276,0.0,5.0,5.0,0.0,1804285.0
9288,2018-04-29,8.875,9,7,21,medium,2,112.634849007942,0.0,1.0,6.0,0.0,1804291.0
9289,2018-04-29,8.875,9,7,21,medium,2,426.447905063896,0.0,2.0,6.0,0.0,1804292.0
9290,2018-04-29,8.875,9,7,21,medium,2,179.139454299962,0.0,3.0,6.0,0.0,1804293.0
9291,2018-04-29,8.875,9,7,21,medium,2,117.881439779767,0.0,4.0,6.0,0.0,1804294.0
9292,2018-04-29,8.875,9,7,21,medium,2,404.964539261423,0.0,5.0,6.0,0.0,1804295.0
9293,2018-04-30,11.55,10,7,95,medium,4,152.280472407717,0.0,1.0,0.0,0.0,1804301.0
9294,2018-04-30,11.55,10,7,95,medium,4,426.918397900034,0.0,2.0,0.0,0.0,1804302.0
9295,2018-04-30,11.55,10,7,95,medium,4,127.919448209593,0.0,3.0,0.0,0.0,1804303.0
9296,2018-04-30,11.55,10,7,95,medium,4,79.2518033997529,0.0,4.0,0.0,0.0,1804304.0
9297,2018-04-30,11.55,10,7,95,medium,4,349.222530501407,0.0,5.0,0.0,0.0,1804305.0
9299,2018-05-02,14.725,9,1,5,medium,2,114.081337561043,0.0,1.0,2.0,0.0,1805021.0
9300,2018-05-02,14.725,9,1,5,medium,2,282.298347814055,0.0,2.0,2.0,0.0,1805022.0
9301,2018-05-02,14.725,9,1,5,medium,2,133.16692373125,0.0,3.0,2.0,0.0,1805023.0
9302,2018-05-02,14.725,9,1,5,medium,2,75.4233707731506,0.0,4.0,2.0,0.0,1805024.0
9303,2018-05-02,14.725,9,1,5,medium,2,206.162037259434,0.0,5.0,2.0,0.0,1805025.0
9304,2018-05-03,12.5,14,1,0,medium,1,123.975160122456,0.0,1.0,3.0,0.0,1805031.0
9305,2018-05-03,12.5,14,1,0,medium,1,286.817443390217,0.0,2.0,3.0,0.0,1805032.0
9306,2018-05-03,12.5,14,1,0,medium,1,118.845410091562,0.0,3.0,3.0,0.0,1805033.0
9307,2018-05-03,12.5,14,1,0,medium,1,62.2496029445585,0.0,4.0,3.0,0.0,1805034.0
9308,2018-05-03,12.5,14,1,0,medium,1,211.877965418872,0.0,5.0,3.0,0.0,1805035.0
9309,2018-05-04,12.1875,10,0,5,medium,2,98.2938513417318,0.0,1.0,4.0,0.0,1805041.0
9310,2018-05-04,12.1875,10,0,5,medium,2,296.771076281258,0.0,2.0,4.0,0.0,1805042.0
9311,2018-05-04,12.1875,10,0,5,medium,2,114.107429476625,0.0,3.0,4.0,0.0,1805043.0
9312,2018-05-04,12.1875,10,0,5,medium,2,92.6837079237316,0.0,4.0,4.0,0.0,1805044.0
9313,2018-05-04,12.1875,10,0,5,medium,2,248.601470830409,0.0,5.0,4.0,0.0,1805045.0
9314,2018-05-05,14.75,9,0,5,medium,2,127.687524931524,0.0,1.0,5.0,0.0,1805051.0
9315,2018-05-05,14.75,9,0,5,medium,2,335.749134831014,0.0,2.0,5.0,0.0,1805052.0
9316,2018-05-05,14.75,9,0,5,medium,2,152.122844865004,0.0,3.0,5.0,0.0,1805053.0
9317,2018-05-05,14.75,9,0,5,medium,2,74.5568363291691,0.0,4.0,5.0,0.0,1805054.0
9318,2018-05-05,14.75,9,0,5,medium,2,302.514155462507,0.0,5.0,5.0,0.0,1805055.0
9319,2018-05-06,18.9125,10,0,3,high,1,56.2258188093528,0.0,1.0,6.0,0.0,1805061.0
9320,2018-05-06,18.9125,10,0,3,high,1,376.939801196948,0.0,2.0,6.0,0.0,1805062.0
9321,2018-05-06,18.9125,10,0,3,high,1,204.554039945282,0.0,3.0,6.0,0.0,1805063.0
9322,2018-05-06,18.9125,10,0,3,high,1,117.972407381309,0.0,4.0,6.0,0.0,1805064.0
9323,2018-05-06,18.9125,10,0,3,high,1,203.180786094859,0.0,5.0,6.0,0.0,1805065.0
9324,2018-05-07,20.825,11,0,0,high,1,134.486983298219,0.0,1.0,0.0,0.0,1805071.0
9325,2018-05-07,20.825,11,0,0,high,1,332.993115402227,0.0,2.0,0.0,0.0,1805072.0
9326,2018-05-07,20.825,11,0,0,high,1,149.514220844308,0.0,3.0,0.0,0.0,1805073.0
9327,2018-05-07,20.825,11,0,0,high,1,65.4915225744896,0.0,4.0,0.0,0.0,1805074.0
9328,2018-05-07,20.825,11,0,0,high,1,191.151457196548,0.0,5.0,0.0,0.0,1805075.0
9329,2018-05-08,22.3875,14,0,5,high,2,118.423159794704,0.0,1.0,1.0,0.0,1805081.0
9330,2018-05-08,22.3875,14,0,5,high,2,334.044910217472,0.0,2.0,1.0,0.0,1805082.0
9331,2018-05-08,22.3875,14,0,5,high,2,178.326054614077,0.0,3.0,1.0,0.0,1805083.0
9332,2018-05-08,22.3875,14,0,5,high,2,101.61089470953,0.0,4.0,1.0,0.0,1805084.0
9333,2018-05-08,22.3875,14,0,5,high,2,239.071406039709,0.0,5.0,1.0,0.0,1805085.0
9334,2018-05-09,23.3,12,0,6,high,2,147.863208010494,0.0,1.0,2.0,0.0,1805091.0
9335,2018-05-09,23.3,12,0,6,high,2,366.594614774152,0.0,2.0,2.0,0.0,1805092.0
9336,2018-05-09,23.3,12,0,6,high,2,150.040549196134,0.0,3.0,2.0,0.0,1805093.0
9337,2018-05-09,23.3,12,0,6,high,2,77.170452622622,0.0,4.0,2.0,0.0,1805094.0
9338,2018-05-09,23.3,12,0,6,high,2,257.128869229207,0.0,5.0,2.0,0.0,1805095.0
9339,2018-05-10,20.525,9,5,95,high,4,65.3700130129915,0.0,1.0,3.0,1.0,1805101.0
9340,2018-05-10,20.525,9,5,95,high,4,499.73501307086,0.0,2.0,3.0,1.0,1805102.0
9341,2018-05-10,20.525,9,5,95,high,4,213.620643844729,0.0,3.0,3.0,1.0,1805103.0
9342,2018-05-10,20.525,9,5,95,high,4,85.5160842400277,0.0,4.0,3.0,1.0,1805104.0
9343,2018-05-10,20.525,9,5,95,high,4,301.198360686431,0.0,5.0,3.0,1.0,1805105.0
9344,2018-05-11,15.1,8,1,4,medium,2,206.81195059122,0.0,1.0,4.0,0.0,1805111.0
9345,2018-05-11,15.1,8,1,4,medium,2,494.269116265157,0.0,2.0,4.0,0.0,1805112.0
9346,2018-05-11,15.1,8,1,4,medium,2,239.477710150464,0.0,3.0,4.0,0.0,1805113.0
9347,2018-05-11,15.1,8,1,4,medium,2,84.6257280971586,0.0,4.0,4.0,0.0,1805114.0
9348,2018-05-11,15.1,8,1,4,medium,2,283.014844834372,0.0,5.0,4.0,0.0,1805115.0
9349,2018-05-12,17.3375,10,5,0,high,1,150.026139523841,0.0,1.0,5.0,0.0,1805121.0
9350,2018-05-12,17.3375,10,5,0,high,1,603.336444489448,0.0,2.0,5.0,0.0,1805122.0
9351,2018-05-12,17.3375,10,5,0,high,1,287.096782778773,0.0,3.0,5.0,0.0,1805123.0
9352,2018-05-12,17.3375,10,5,0,high,1,94.1739600656155,0.0,4.0,5.0,0.0,1805124.0
9353,2018-05-12,17.3375,10,5,0,high,1,279.270036711318,0.0,5.0,5.0,0.0,1805125.0
9354,2018-05-13,17.25,12,2,10,high,2,86.0125611140966,0.0,1.0,6.0,0.0,1805131.0
